angle_deg,seed,set_id,kappa,kr_hat,P32_hat
24,29,5,24.48,3.633,0.8951504672505932
120,29,1,11.66,2.7,0.6691375551007279
120,29,2,25.85,3.033,0.816511059022374
120,29,3,12.3,2.767,0.8184268881516555
120,29,5,24.39,3.433,0.9818111801799229
36,29,1,13.04,3.1,0.6595287853703721
36,29,2,17.58,2.9,0.9265722764964605
36,29,3,9.21,2.433,1.0145745964140216
36,29,5,28.39,3.3,0.9169357380798375
48,29,1,12.48,2.967,0.6713136360146146
48,29,2,18.63,2.967,0.9001002298057317
48,29,3,9.02,2.5,1.0294101549881314
48,29,5,26.56,3.3,1.092578156437318
168,29,1,13.64,2.767,0.8241933251968165
168,29,2,17.01,2.567,0.9239630949425289
168,29,3,12.67,2.967,0.8680264093472599
168,29,5,26.39,3.567,0.8757948526896601
144,29,1,13.6,2.9,0.7366385434623496
144,29,2,21.13,3.033,0.7733976445112649
144,29,3,11.76,2.9,0.8137962517560355
144,29,5,25.55,3.433,0.9263490828418627
132,29,1,12.43,2.767,0.7092429708881038
132,29,2,24.21,3.167,0.8173417427040826
132,29,3,12.16,2.7,0.8226941818240524
132,29,5,25.66,3.3,0.9146854739475382
180,29,1,14.03,2.7,0.8832266665288008
180,29,2,17.43,2.567,0.7486396386168276
180,29,3,12.53,3.033,0.8626599325091399
180,29,5,27.72,3.5,0.8545411080635206
36,30,1,14.72,2.967,0.7779435200867952
36,30,2,21.24,2.633,1.0833044391466409
36,30,3,10.55,2.5,0.91266710588194
36,30,5,22.71,3.967,0.7682043096873393
12,30,1,15.16,2.767,0.8438588730822967
12,30,2,17.73,2.767,0.9793867913977452
12,30,3,10.48,2.5,1.1337002496683077
12,30,5,22.72,3.7,0.6931615442443746
48,30,1,15.02,3.1,0.802258769456347
48,30,2,21.4,2.7,1.0624747370252285
48,30,3,9.67,2.3,0.8149591686110171
48,30,5,20.73,3.9,0.7367809506601297
24,30,1,14.26,2.967,0.8230146538322289
24,30,2,20.34,2.7,0.9836744070817581
24,30,3,10.62,2.5,0.9723295411741619
24,30,5,24.07,3.9,0.626257693059466
156,29,1,14.47,2.9,0.7758107415190846
156,29,2,17.0,3.033,0.7576741286117917
156,29,3,11.91,2.967,0.8247679509128825
156,29,5,25.7,3.5,0.8736786909800928
0,30,1,14.87,2.767,0.8481028703777778
0,30,2,13.91,2.7,0.9268710294097786
0,30,3,10.95,2.567,1.2124887291127378
0,30,5,25.36,3.633,0.7588140658498809
60,30,1,15.56,2.9,0.8130456770119578
60,30,2,21.48,2.7,1.0056961293040128
60,30,3,8.82,2.767,0.8348344270968355
60,30,5,23.02,3.967,0.7216282357899925
72,30,1,15.64,2.7,0.8083719211071431
72,30,2,20.1,2.767,1.0276064236714766
72,30,3,9.09,3.1,0.8070351810622025
72,30,5,24.36,3.9,0.7414747201162102
84,30,1,15.55,2.7,0.7030658737713295
84,30,2,18.38,2.767,1.0863213643175704
84,30,3,9.72,2.633,1.0569266585031618
84,30,5,23.77,3.7,0.7623082577259254
156,30,1,15.97,2.833,0.7803350781257742
156,30,2,18.01,3.033,0.9781022667535796
156,30,3,10.9,2.7,1.1133689197993275
156,30,5,22.16,3.833,0.7144874723160801
168,30,1,14.54,2.9,0.8334146693671788
168,30,2,16.31,3.367,0.9677877332723226
168,30,3,10.85,2.833,1.0604579476779863
168,30,5,21.17,3.967,0.684802819179531
108,30,1,11.93,2.7,0.8301785808552815
108,30,2,17.36,2.9,1.0949573880514363
108,30,3,10.16,2.433,1.2679073944140626
108,30,5,24.87,3.633,0.7283866769766523
132,30,1,14.37,2.633,0.7078619419383885
132,30,2,16.43,3.033,1.0018637984762424
132,30,3,11.27,2.433,1.2157320319896483
132,30,5,23.79,3.633,0.7546030192428049
144,30,1,14.71,2.967,0.757872522564334
144,30,2,17.58,2.9,0.981127574961868
144,30,3,11.33,2.633,1.1433917163874414
144,30,5,24.2,3.567,0.7478164230538842
120,30,1,13.64,2.767,0.7703750436044463
120,30,2,16.42,2.967,1.051901925534074
120,30,3,10.1,2.433,1.3106188404594536
120,30,5,24.7,3.9,0.7418388114595557
96,30,1,14.11,2.567,0.6777389335252708
96,30,2,18.01,2.767,1.1319539906493232
96,30,3,10.35,2.5,1.1522525610350784
96,30,5,26.16,3.567,0.7574342841814169
180,30,1,14.71,2.767,0.8188981814609306
180,30,2,19.08,3.767,0.729458306859376
180,30,3,11.5,2.9,1.0136539010363368
180,30,5,21.13,4.033,0.6319696386865774
