set_id,cx,cy,cz,nx,ny,nz,radius,adoption,radius_status,arc_deg,n_traces,n_faces,residual_m
4,2.25,1.2579606175422668,-1.1104868352413177,0.1554068812140272,-0.6715522983066057,0.7244765088741283,4.453768793577999,orientation_only,lower_bound,0.0,4,4,7.608395587700848e-08
4,2.25,1.2427234128117561,-0.7265567034482956,0.0400032752311608,0.6981079207957198,-0.7148741629776929,4.402670465346275,orientation_only,lower_bound,69.4,4,4,5.776914496861519e-08
5,0.0,-4.479810953140259,0.7613440454006195,0.6937934385688518,0.5193522145240286,0.49892278146803076,0.5622932296475369,deterministic_disc,shrinkage,0.0,1,1,1.90767390638102e-08
5,0.0,1.682583749294281,0.9824608117341995,0.8633823402133274,0.38407051595994046,0.32720142630805166,0.7223364606894909,deterministic_disc,shrinkage,0.0,1,1,8.258207457360112e-09
5,0.0,3.0528786182403564,-1.7756667733192444,0.8820632205683097,0.24860126077666767,0.4002023089150198,0.5539923967928808,deterministic_disc,shrinkage,0.0,1,1,7.939926155464033e-09
5,0.0,4.424960613250732,-3.7848589420318604,0.7994430054948899,0.5917076460913646,0.10379278646569796,0.5,deterministic_disc,shrinkage,0.0,1,1,3.549467914959846e-08
5,0.0,1.2354230284690857,3.1538593769073486,0.6966084139335159,0.6216173080502903,0.35822987029188674,0.5198761254555545,deterministic_disc,shrinkage,0.0,1,1,2.150841250539172e-08
5,0.0,5.486771583557129,-1.5974897146224976,0.8383998130319148,0.456072352417541,0.29846903167394223,0.5,deterministic_disc,shrinkage,0.0,1,1,1.7130893737319104e-08
5,0.5,3.2108904918034873,0.7169339926913381,0.5700442101763897,0.41563715990127026,0.7087279800837427,0.8581267794246501,deterministic_disc,shrinkage,227.8,3,2,0.02575729867612678
5,0.0,-5.03081202507019,-2.5192086696624756,0.7661004234602841,0.24595602396506594,0.5937977563525053,0.5607810301670398,deterministic_disc,shrinkage,0.0,1,1,4.0570339078864125e-08
