trace_id,face_id,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,set_id,x_face,x_face_nominal,dx,parent_fracture_id,normal_x,normal_y,normal_z,confidence
94,2,9.0,2.1170504093170166,7.260267734527588,9.0,2.09663497960558,7.535664265870137,1,9.0,9.0,0.0,687769,-0.05010713264346123,0.9960108399391174,0.07383526116609573,1.0
95,2,9.0,-0.03523722290992737,1.235700011253357,9.0,-0.3677960242420952,0.0,2,9.0,9.0,0.0,798577,0.9684187769889832,-0.24076269567012787,0.06479546427726746,1.0
96,2,9.0,-0.02449176438309969,7.959145724571333,9.0,-0.10410705208778381,7.339089870452881,2,9.0,9.0,0.0,812607,0.8565889000892639,-0.5117977857589722,0.06571493297815323,1.0
97,2,9.0,0.5830749273300171,4.512818813323975,9.0,1.5829135179519653,3.182706832885742,2,9.0,9.0,0.0,867397,0.8661397695541382,-0.3995162546634674,-0.30031436681747437,1.0
98,2,9.0,-0.15619266033172607,5.74662446975708,9.0,3.4585113525390625,2.449619770050049,2,9.0,9.0,0.0,1083443,0.9486727714538574,-0.21312488615512848,-0.23366157710552216,1.0
99,2,9.0,-1.912635326385498,5.865242004394531,9.0,-3.4504451751708984,3.6185853481292725,2,9.0,9.0,0.0,1111309,0.849207878112793,-0.43575432896614075,0.2982686460018158,1.0
100,2,9.0,1.1016726273717365,7.841407888965321,9.0,1.4421687126159668,6.1913909912109375,2,9.0,9.0,0.0,1295092,0.9020012617111206,-0.4228244423866272,-0.08725369721651077,1.0
101,2,9.0,-1.3074427632107235,7.784182821119055,9.0,-1.3157943487167358,7.740099906921387,2,9.0,9.0,0.0,1319777,0.9773831367492676,-0.20778034627437592,0.039364349097013474,1.0
102,2,9.0,-0.24764314861678938,7.938914126984217,9.0,-0.5965707302093506,7.321041584014893,2,9.0,9.0,0.0,1380767,0.8931413888931274,-0.39164096117019653,0.2211690992116928,1.0
103,2,9.0,-5.115256005139504,0.2303282511114817,9.0,-5.279916763305664,2.8598108291625977,2,9.0,9.0,0.0,1466940,0.929943323135376,0.366984099149704,0.022980934008955956,1.0
104,2,9.0,3.511643409729004,1.9670708179473877,9.0,3.184516429901123,0.5788195133209229,2,9.0,9.0,0.0,1547062,0.9250354170799255,-0.3697540760040283,0.087128646671772,1.0
105,2,9.0,-1.521612524986267,0.25131848454475403,9.0,-1.4077475498046488,0.0,2,9.0,9.0,0.0,1740059,0.6991675496101379,-0.651235044002533,-0.2950553894042969,1.0
106,2,9.0,-2.1339912824149425,7.517523206001192,9.0,-5.288825977842757,0.7495646108550797,2,9.0,9.0,0.0,1918946,0.8057811260223389,-0.5367615818977356,0.25020748376846313,1.0
107,2,9.0,-2.5232253074645996,6.770190238952637,9.0,-4.5844125435341425,5.4840828427673465,2,9.0,9.0,0.0,1956217,0.9956117868423462,-0.04953799396753311,0.07939234375953674,1.0
108,2,9.0,-0.7128585664941218,7.896736252273122,9.0,-1.2612504959106445,5.979773998260498,2,9.0,9.0,0.0,2089558,0.8742331266403198,-0.4667816758155823,0.13353385031223297,1.0
109,2,9.0,2.052013874053955,5.997318267822266,9.0,3.443206787109375,5.25153923034668,2,9.0,9.0,0.0,2426983,0.9140291213989258,-0.1916552037000656,-0.35751789808273315,1.0
110,2,9.0,4.389120576132794,5.784564782554396,9.0,5.086072652463679,0.1430259512233789,3,9.0,9.0,0.0,2573061,-0.6834908723831177,-0.7244517207145691,-0.08949825912714005,1.0
111,2,9.0,-0.5178148540026203,7.914419521039641,9.0,1.1739977488376514,1.7763568394002505e-15,3,9.0,9.0,0.0,2673183,-0.4985293745994568,-0.8477209806442261,-0.1812116503715515,1.0
112,2,9.0,-1.11696195602417,3.026683807373047,9.0,-1.0209627151489258,2.1080808639526367,3,9.0,9.0,0.0,2675350,-0.4158977270126343,-0.9044856429100037,-0.0945238471031189,1.0
113,2,9.0,-5.340613842010498,3.227583885192871,9.0,-5.256117343902588,2.621150493621826,3,9.0,9.0,0.0,2902593,-0.33147677779197693,-0.9344364404678345,-0.13019885122776031,1.0
114,2,9.0,0.10905897617340088,6.186004161834717,9.0,0.9153589010238647,3.7332329750061035,3,9.0,9.0,0.0,2962916,-0.44964149594306946,-0.848537027835846,-0.27893975377082825,1.0
115,2,9.0,-3.3136608600616455,2.5530431270599365,9.0,-2.4532535076141357,0.46073055267333984,3,9.0,9.0,0.0,3037062,-0.8370231986045837,-0.5060501098632812,-0.20809954404830933,1.0
116,2,9.0,2.0232722759246826,4.927809715270996,9.0,4.185162544250488,1.065033197402954,3,9.0,9.0,0.0,3268815,0.2936939001083374,-0.8341444730758667,-0.4668477773666382,1.0
117,2,9.0,-4.455599308013916,1.946865439414978,9.0,-3.4834751704933384,-2.220446049250313e-16,3,9.0,9.0,0.0,3396781,-0.6882742047309875,-0.6490371823310852,-0.3240823447704315,1.0
118,2,9.0,-1.6212440729141235,3.6472978591918945,9.0,-2.3637280464172363,2.024799346923828,3,9.0,9.0,0.0,3410561,-0.14611206948757172,-0.8995524644851685,0.41165104508399963,1.0
119,2,9.0,5.044864566079979,4.646575664550793,9.0,4.023194789886475,2.3845279216766357,3,9.0,9.0,0.0,3490873,-0.4976806044578552,-0.7904736995697021,0.3570229113101959,1.0
120,2,9.0,1.4012009281071154,7.7581084963611815,9.0,0.3989947831416971,0.0,3,9.0,9.0,0.0,3547316,-0.39912399649620056,-0.9093408584594727,0.11747026443481445,1.0
121,2,9.0,3.917177200317383,5.995241165161133,9.0,3.7787742614746094,5.3778839111328125,3,9.0,9.0,0.0,3565370,-0.011883660219609737,-0.9757107496261597,0.2187403291463852,1.0
122,2,9.0,-1.7254235744476318,4.199745178222656,9.0,-2.6852400302886963,0.2350010871887207,3,9.0,9.0,0.0,3617869,0.03813822939991951,-0.9712178111076355,0.23512008786201477,1.0
123,2,9.0,-1.918131709098816,6.0656585693359375,9.0,-1.8440519571304321,5.034091949462891,3,9.0,9.0,0.0,3720968,-0.747840166091919,-0.6621735692024231,-0.04755261540412903,1.0
124,2,9.0,3.2974908351898193,0.332922101020813,9.0,3.140555132566306,0.0,3,9.0,9.0,0.0,3723109,-0.4199272692203522,-0.8209218978881836,0.3869733214378357,1.0
125,2,9.0,2.834904909133911,6.792087554931641,9.0,2.945091962814331,5.284239768981934,3,9.0,9.0,0.0,3756072,-0.4175563454627991,-0.9062345623970032,-0.06622370332479477,1.0
126,2,9.0,4.163632392883301,4.26939582824707,9.0,3.4684855937957764,1.6015372276306152,3,9.0,9.0,0.0,3777444,-0.6849732995033264,-0.7050278186798096,0.1837046593427658,1.0
127,2,9.0,-4.673492908477783,5.325441360473633,9.0,-4.018650531768799,4.323600769042969,3,9.0,9.0,0.0,3803364,-0.23575009405612946,-0.8134557008743286,-0.5317063927650452,1.0
128,2,9.0,4.670274257659912,0.8937925100326538,9.0,4.727039303371876,0.0,3,9.0,9.0,0.0,3814986,-0.8778427839279175,-0.4779859185218811,-0.03035695105791092,1.0
129,2,9.0,-1.5547109842300415,6.335762023925781,9.0,-1.9279865026474,5.745697021484375,3,9.0,9.0,0.0,3851944,-0.6699671149253845,-0.6273936629295349,0.3968895375728607,1.0
130,2,9.0,5.192182540893555,2.0399770736694336,9.0,5.540212269571959,2.2290877490839245,4,9.0,9.0,0.0,3877443,0.39161619544029236,0.439309298992157,-0.8084825873374939,1.0
131,2,9.0,-1.377225974862009,0.0,9.0,5.020901327597642,4.7034481487428295,4,9.0,9.0,0.0,3878550,0.28064313530921936,0.5685006380081177,-0.7733346223831177,1.0
132,2,9.0,-4.064367771148682,3.678020477294922,9.0,4.2500996589660645,5.062833786010742,4,9.0,9.0,0.0,3912446,0.5335413217544556,0.13895349204540253,-0.8342815041542053,1.0
133,2,9.0,2.5191473960876465,4.563294410705566,9.0,4.7617452201662545,5.211233593660552,4,9.0,9.0,0.0,3918569,0.21547037363052368,0.2710503041744232,-0.9381387233734131,1.0
134,2,9.0,2.513594627380371,3.9114456176757812,9.0,4.957511620794952,4.8538923426998135,4,9.0,9.0,0.0,3930309,-0.3252229690551758,0.3402434289455414,-0.8823063373565674,1.0
135,2,9.0,-5.046030843977189,0.023240469021216015,9.0,-0.24196243286132812,2.1667723655700684,4,9.0,9.0,0.0,3931480,-0.05981489270925522,0.40674033761024475,-0.9115834832191467,1.0
136,2,9.0,-0.7959456443786621,6.270361423492432,9.0,2.7133322016384063,7.236182240494061,4,9.0,9.0,0.0,3933064,-0.016284096986055374,0.26531776785850525,-0.9640235304832458,1.0
137,2,9.0,-5.058559985235771,4.614072023191335,9.0,0.922587336555285,7.8777215905765825,4,9.0,9.0,0.0,3934136,0.17523141205310822,0.4715772271156311,-0.8642389178276062,1.0
138,2,9.0,-5.502565860748291,2.6276822090148926,9.0,1.6835597109119789,7.679583979491342,4,9.0,9.0,0.0,3938383,-0.40469712018966675,0.5259121060371399,-0.7480887174606323,1.0
139,2,9.0,-4.152950399930393,-2.7755575615628914e-17,9.0,4.301677334204371,5.897793163483854,4,9.0,9.0,0.0,3942815,-0.04994577541947365,0.5714163780212402,-0.8191390037536621,1.0
140,2,9.0,1.8056974411010742,3.6446027755737305,9.0,4.4482250493378,5.693624909322266,4,9.0,9.0,0.0,3949402,0.08691864460706711,0.6104511618614197,-0.7872703075408936,1.0
141,2,9.0,5.062671661376953,4.081235408782959,9.0,5.270567855412742,4.110909053206485,4,9.0,9.0,0.0,3958105,0.0751589983701706,0.14090123772621155,-0.9871666431427002,1.0
142,2,9.0,0.08410507440567017,0.2716468572616577,9.0,1.9120700359344482,3.8599472045898438,4,9.0,9.0,0.0,3964077,0.014577568508684635,0.8909485340118408,-0.4538702368736267,1.0
143,2,9.0,2.3156806301594015,-4.440892098500626e-16,9.0,5.516980511383322,2.7265932463499336,4,9.0,9.0,0.0,3973543,0.20341730117797852,0.6348490715026855,-0.745377779006958,1.0
144,2,9.0,-5.359996074187436,0.962470686560885,9.0,-5.015439033508301,1.0673638582229614,4,9.0,9.0,0.0,3980593,0.44473233819007874,0.2608465254306793,-0.8568385243415833,1.0
145,2,9.0,0.7977285385131836,5.215606212615967,9.0,4.188535907669539,6.017537518615522,4,9.0,9.0,0.0,3982313,-0.09202796220779419,0.22917592525482178,-0.9690248966217041,1.0
146,2,9.0,-4.771423637409675,5.196342097476304,9.0,3.9217149702169323,6.299930114054937,4,9.0,9.0,0.0,3992991,-0.3026297986507416,0.12003307789564133,-0.9455195665359497,1.0
147,2,9.0,-0.6183622790113197,0.0,9.0,4.331444453798342,5.866288836120528,4,9.0,9.0,0.0,4000087,0.039077028632164,0.7636996507644653,-0.6443879008293152,1.0
148,2,9.0,-5.537497073742209,2.061991581303819,9.0,4.846975950325355,5.080095096422512,4,9.0,9.0,0.0,4002460,0.3861214816570282,0.2574440836906433,-0.885794997215271,1.0
149,2,9.0,-2.7288341522216797,2.9898178577423096,9.0,-0.8777961435408292,7.881782499253565,4,9.0,9.0,0.0,4007496,0.3179517984390259,0.8867498636245728,-0.33553141355514526,1.0
150,2,9.0,-4.201021001936312,0.0,9.0,0.34993792379901123,7.9296397649458275,4,9.0,9.0,0.0,4018219,0.43005287647247314,0.7830122113227844,-0.4493844509124756,1.0
151,2,9.0,-3.706853642425745,6.5273307393349125,9.0,3.5517203293942323,6.656282636158799,4,9.0,9.0,0.0,4068000,-0.1404237151145935,0.017586663365364075,-0.9899352788925171,1.0
152,2,9.0,5.018432140350342,4.449717998504639,9.0,5.095826834002338,4.525625786305361,4,9.0,9.0,0.0,4075733,-0.01693367213010788,0.7001150846481323,-0.7138291597366333,1.0
153,2,9.0,-5.410465790406523,3.5084824063626634,9.0,3.975767701236421,6.242722868068494,4,9.0,9.0,0.0,4078059,0.5304339528083801,0.23709075152873993,-0.813896656036377,1.0
154,2,9.0,4.572626113891602,1.7283457517623901,9.0,5.495303239414017,1.737724828323677,4,9.0,9.0,0.0,4078466,-0.003783589694648981,0.01016447227448225,-0.9999411702156067,1.0
155,2,9.0,-3.6418426911136024,3.552713678800501e-15,9.0,-0.4104156494140625,3.3230552673339844,4,9.0,9.0,0.0,4080215,0.09924877434968948,0.7133820652961731,-0.6937115788459778,1.0
156,2,9.0,1.2417051792144775,7.229036331176758,9.0,1.3648206154316227,7.768225930811205,4,9.0,9.0,0.0,4092658,-0.22217997908592224,0.9505414962768555,-0.21704117953777313,1.0
157,2,9.0,-3.3588799566595036,0.0,9.0,1.4776439666748047,3.2671709060668945,4,9.0,9.0,0.0,4140642,-0.31182101368904114,0.5318594574928284,-0.7873329520225525,1.0
158,2,9.0,4.296921730041504,0.8247890472412109,9.0,4.7282438893553405,1.1102230246251565e-16,5,9.0,9.0,0.0,4206539,-0.8120060563087463,-0.5171975493431091,-0.27046775817871094,1.0
159,2,9.0,0.9171347885705404,7.8782159355121095,9.0,1.5816396474838257,6.888590335845947,5,9.0,9.0,0.0,4598760,-0.39999666810035706,-0.7608965039253235,-0.5109198689460754,1.0
160,2,9.0,2.036484479904175,4.123422145843506,9.0,2.643598794937134,2.304340362548828,5,9.0,9.0,0.0,4835805,-0.9409259557723999,-0.32119593024253845,-0.10719838738441467,1.0
161,3,12.0,0.7205485105514526,2.294811964035034,12.0,1.3516403436660767,3.909531354904175,1,12.0,12.0,0.0,95603,-0.3938150107860565,0.8561245203018188,-0.33460500836372375,1.0
162,3,12.0,4.777549743652344,3.2954347133636475,12.0,5.044775794206151,4.646786348803452,1,12.0,12.0,0.0,96279,-0.284455806016922,0.9404773116111755,-0.18597674369812012,1.0
163,3,12.0,-3.062067985534668,3.1427557468414307,12.0,-3.726797103881836,3.9725067615509033,1,12.0,12.0,0.0,153312,-0.3236706256866455,0.7384312748908997,0.5915712714195251,1.0
164,3,12.0,4.018544673919678,5.282942771911621,12.0,3.94133644997415,6.279163525615877,1,12.0,12.0,0.0,166939,-0.3170318305492401,0.9455794095993042,0.07328334450721741,1.0
165,3,12.0,4.101386070251465,1.0853208303451538,12.0,4.080449104309082,1.4429112672805786,1,12.0,12.0,0.0,191671,0.010366416536271572,0.9982367157936096,0.05844632163643837,1.0
