trace_id,fracture_id,set_id,face_id,face_x_m,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,observed_length_m,censoring_class,radius_m,nx,ny,nz
545,9529147,4,4,3.0000,3.000000,-2.292844,-3.077454,3.000000,4.547861,1.540322,8.253429,1,16.603292,0.371107,0.519544,-0.769645
546,9529149,4,4,3.0000,3.000000,3.780240,1.036033,3.000000,4.513756,1.592797,0.920886,1,0.820962,0.404947,0.552806,-0.728302
547,9550739,4,4,3.0000,3.000000,3.667641,2.213003,3.000000,3.883762,2.340097,0.250722,1,10.762087,0.368800,0.471181,-0.801233
548,9575885,4,4,3.0000,3.000000,-3.980996,2.237189,3.000000,-2.490874,3.344213,1.856332,2,22.393486,-0.041039,0.595848,-0.802048
549,9576857,4,4,3.0000,3.000000,-5.528214,-1.513974,3.000000,0.449736,1.469807,6.681230,1,13.524506,-0.148879,0.441614,-0.884767
550,9635444,4,4,3.0000,3.000000,-4.726818,-0.705812,3.000000,0.790527,3.889695,7.180514,1,11.624279,-0.399210,0.586787,-0.704494
551,9649394,4,4,3.0000,3.000000,-2.591957,-4.000000,3.000000,3.076526,3.004877,9.011105,2,14.220042,0.066313,0.775649,-0.627671
552,9650868,4,4,3.0000,3.000000,-5.428316,-2.777080,3.000000,-2.162049,-1.350604,3.564174,1,3.929238,0.010690,0.400203,-0.916364
553,9658563,4,4,3.0000,3.000000,-5.487871,-0.833298,3.000000,-5.166923,-0.923429,0.333364,1,19.190580,-0.156935,-0.267019,-0.950827
554,9666992,4,4,3.0000,3.000000,-5.121101,0.465642,3.000000,-1.228143,2.641408,4.459717,1,10.473537,0.029708,0.487655,-0.872531
555,9691989,4,4,3.0000,3.000000,1.498315,-4.000000,3.000000,4.959828,-2.665975,3.709676,1,6.400978,-0.181076,0.353662,-0.917679
556,9708566,4,4,3.0000,3.000000,1.451165,3.534560,3.000000,1.768969,3.655832,0.340156,1,12.747355,0.033625,0.356317,-0.933760
557,9714055,4,4,3.0000,3.000000,-5.387587,-2.954990,3.000000,-5.145690,-2.882295,0.252584,1,7.385918,-0.175569,0.283331,-0.942814
558,9716367,4,4,3.0000,3.000000,-5.213589,-3.475508,3.000000,2.221521,3.475017,10.177949,2,23.230341,-0.046025,0.682177,-0.729737
559,9734188,4,4,3.0000,3.000000,-1.652745,-4.000000,3.000000,1.464684,-0.060514,5.023735,1,26.797428,0.043349,0.783438,-0.619957
560,9755797,4,4,3.0000,3.000000,-3.429960,-1.867977,3.000000,1.255805,3.798543,7.352949,1,13.648430,0.050383,0.769667,-0.636454
561,9758633,4,4,3.0000,3.000000,1.664676,-0.391274,3.000000,4.922844,0.936169,3.518205,1,7.520791,-0.123449,0.374421,-0.919005
562,9778226,4,4,3.0000,3.000000,-0.210192,3.888743,3.000000,-0.166839,3.946240,0.072010,1,12.304348,0.012393,0.798403,-0.601996
563,9783921,4,4,3.0000,3.000000,-0.095741,3.119244,3.000000,0.386343,3.926339,0.940111,1,5.500073,0.165542,0.846666,-0.505720
564,9786651,4,4,3.0000,3.000000,-3.512789,-4.000000,3.000000,3.089729,0.090957,7.767185,1,6.920470,0.052675,0.525966,-0.848873
565,9789910,4,4,3.0000,3.000000,-1.855969,-4.000000,3.000000,4.165230,2.042203,8.530127,2,8.042869,0.211645,0.692291,-0.689884
566,9790703,4,4,3.0000,3.000000,1.495043,-4.000000,3.000000,1.627678,-2.814417,1.192979,1,24.859388,-0.378227,0.919974,-0.102921
567,9802243,4,4,3.0000,3.000000,-1.685711,-4.000000,3.000000,4.451382,1.688768,8.368153,2,26.663315,-0.155407,0.671552,-0.724477
568,9817059,4,4,3.0000,3.000000,-2.152314,-4.000000,3.000000,4.102735,2.108346,8.742856,2,6.264262,0.040003,0.698108,-0.714874
569,9902039,5,4,3.0000,3.000000,-1.981216,3.591714,3.000000,-1.617271,3.387741,0.417207,1,1.522096,-0.799950,-0.293374,-0.523462
570,10208926,5,4,3.0000,3.000000,-3.112994,-1.572904,3.000000,-2.444693,-2.178834,0.902096,0,1.771260,-0.759442,-0.436985,-0.481966
571,10474417,5,4,3.0000,3.000000,-2.632279,-3.235742,3.000000,-1.325681,-3.800523,1.423438,0,0.711728,-0.744900,-0.264717,-0.612413
572,10677263,5,4,3.0000,3.000000,1.922407,3.220040,3.000000,2.157106,2.985146,0.332052,0,0.618295,-0.760458,-0.459378,-0.458995
573,10684834,5,4,3.0000,3.000000,0.632966,-3.427236,3.000000,1.360312,-3.986719,0.917635,0,0.530391,-0.714761,-0.426406,-0.554342
574,10777286,5,4,3.0000,3.000000,0.102477,3.562366,3.000000,0.656888,2.940102,0.833418,0,0.815232,-0.639115,-0.574251,-0.511633
575,10841850,5,4,3.0000,3.000000,-1.934491,0.164953,3.000000,-1.257806,-0.527998,0.968547,0,0.538990,-0.804233,-0.425204,-0.415223
576,11421426,5,4,3.0000,3.000000,3.199587,-3.602950,3.000000,4.173446,-3.771606,0.988356,0,0.558895,-0.538493,-0.143789,-0.830271
577,11604613,5,4,3.0000,3.000000,4.154900,-1.013868,3.000000,5.493421,-2.276740,1.840240,1,1.065901,-0.688545,-0.497667,-0.527479
578,12004376,5,4,3.0000,3.000000,0.537550,-1.059629,3.000000,1.098647,-2.071914,1.157389,0,0.639746,-0.899076,-0.382906,-0.212240
579,12118425,5,4,3.0000,3.000000,-0.534437,-0.487406,3.000000,1.013228,-1.280883,1.739216,0,0.949041,-0.705172,-0.323482,-0.630945
580,12240953,5,4,3.0000,3.000000,1.300191,2.382582,3.000000,2.240374,1.325898,1.414399,0,0.714910,-0.706421,-0.528785,-0.470485
581,12349587,5,4,3.0000,3.000000,2.180087,3.469486,3.000000,2.896073,2.492253,1.211453,0,0.687070,-0.712411,-0.566084,-0.414752
582,12664812,5,4,3.0000,3.000000,-2.779598,-2.453986,3.000000,-2.214601,-4.000000,1.646020,1,0.872861,-0.704846,-0.666262,-0.243488
583,13199690,5,4,3.0000,3.000000,3.900725,-2.578905,3.000000,3.993972,-2.712959,0.163296,0,0.696128,-0.567319,-0.676031,-0.470246
584,13310061,5,4,3.0000,3.000000,-1.606882,2.175853,3.000000,0.055300,1.155822,1.950208,0,0.993671,-0.778999,-0.327957,-0.534419
585,13342623,5,4,3.0000,3.000000,-1.899322,-0.076195,3.000000,-0.506429,-1.260098,1.828053,0,0.914040,-0.735060,-0.439095,-0.516607
586,13438817,5,4,3.0000,3.000000,2.889618,-3.542505,3.000000,3.248246,-4.000000,0.581305,1,0.801276,-0.959969,-0.220448,-0.172808
587,13530164,5,4,3.0000,3.000000,2.993881,1.772759,3.000000,3.222917,1.217851,0.600318,0,0.599069,-0.870395,-0.455112,-0.187845
588,13951277,5,4,3.0000,3.000000,-3.016171,3.049152,3.000000,-2.502380,1.806071,1.345078,1,0.699126,-0.870453,-0.454925,-0.188030
589,14197466,5,4,3.0000,3.000000,-4.073047,2.139767,3.000000,-3.899003,2.023142,0.209505,1,1.527677,-0.795715,-0.337156,-0.503154
590,14219486,5,4,3.0000,3.000000,-2.418161,1.868153,3.000000,-1.491000,0.552266,1.609716,0,0.997931,-0.933312,-0.293525,-0.206815
591,14437539,5,4,3.0000,3.000000,-1.226058,0.286316,3.000000,-0.639453,-0.276635,0.813031,0,0.921796,-0.861610,-0.351447,-0.366214
592,14563218,5,4,3.0000,3.000000,-0.938359,-3.615015,3.000000,-0.311043,-4.000000,0.736029,1,0.521855,-0.902177,-0.225629,-0.367653
593,14645909,5,4,3.0000,3.000000,-3.634389,-3.808024,3.000000,-3.557410,-4.000000,0.206835,1,0.888898,-0.562981,-0.767097,-0.307594
594,14673350,5,4,3.0000,3.000000,-3.321637,-1.982713,3.000000,-2.369396,-2.658965,1.167938,0,0.680999,-0.755116,-0.379596,-0.534515
595,14794139,5,4,3.0000,3.000000,-2.068992,3.337179,3.000000,-1.922182,2.254831,1.092259,0,0.569947,-0.786265,-0.612282,-0.083050
596,14809043,5,4,3.0000,3.000000,3.419267,1.311395,3.000000,4.318013,0.636028,1.124218,0,0.567290,-0.532324,-0.508554,-0.676760
597,15142998,5,4,3.0000,3.000000,-1.425158,2.909303,3.000000,-0.724393,1.803134,1.309458,0,0.659493,-0.631017,-0.655333,-0.415157
598,15316702,5,4,3.0000,3.000000,-4.754869,1.221813,3.000000,-3.883867,-1.010110,2.395856,1,1.346802,-0.784735,-0.577420,-0.225337
599,15684877,5,4,3.0000,3.000000,-0.504879,-0.245506,3.000000,0.044438,-0.690862,0.707171,0,0.518147,-0.760277,-0.409098,-0.504596
600,15755332,5,4,3.0000,3.000000,4.646353,-0.944133,3.000000,5.543601,-1.843479,1.270384,1,0.905992,-0.863260,-0.357335,-0.356502
601,15875425,5,4,3.0000,3.000000,-3.120580,2.972560,3.000000,-3.064772,2.934081,0.067788,1,0.537674,-0.791138,-0.347193,-0.503544
602,15879679,5,4,3.0000,3.000000,-1.457048,2.664710,3.000000,-0.658723,2.036259,1.016009,0,0.834881,-0.874560,-0.299945,-0.381022
603,15958013,5,4,3.0000,3.000000,-4.793821,-2.157330,3.000000,-4.395507,-2.500655,0.525858,0,0.503025,-0.780108,-0.408475,-0.473899
604,16116700,5,4,3.0000,3.000000,-1.354878,-2.655306,3.000000,-0.393515,-4.000000,1.653003,1,1.218919,-0.933032,-0.292686,-0.209250
605,16232903,5,4,3.0000,3.000000,-4.019763,-0.526410,3.000000,-3.717217,-1.723556,1.234785,0,0.718251,-0.837614,-0.529612,-0.133845
606,16402840,5,4,3.0000,3.000000,2.573355,-1.268916,3.000000,3.439893,-2.159409,1.242525,0,0.624012,-0.838910,-0.390068,-0.379575
607,16536271,5,4,3.0000,3.000000,1.910993,0.776108,3.000000,3.139855,0.219145,1.349189,0,0.813988,-0.340675,-0.388119,-0.856332
608,16583216,5,4,3.0000,3.000000,0.609780,-3.400163,3.000000,1.288409,-4.000000,0.905728,1,0.526473,-0.826795,-0.372530,-0.421464
609,16686978,5,4,3.0000,3.000000,-0.889752,2.697214,3.000000,-0.243564,2.280732,0.768776,0,0.592552,-0.715797,-0.378306,-0.586957
610,16978815,5,4,3.0000,3.000000,-1.433388,3.114748,3.000000,-0.078684,2.273969,1.594406,0,1.397466,-0.690719,-0.381325,-0.614409
611,17049319,5,4,3.0000,3.000000,-1.677638,2.860255,3.000000,-1.285182,2.650079,0.445192,0,0.686300,-0.818068,-0.271516,-0.506994
612,17574019,5,4,3.0000,3.000000,1.939899,-2.871601,3.000000,2.718024,-3.370784,0.924479,0,0.546180,-0.859085,-0.276370,-0.430804
613,17598902,5,4,3.0000,3.000000,1.176487,-1.416211,3.000000,0.763090,-2.505999,1.165563,0,0.623442,-0.821626,-0.532969,0.202175
614,17752268,5,4,3.0000,3.000000,5.156956,-1.547570,3.000000,5.531331,-1.580722,0.375840,1,0.513705,-0.787829,-0.054326,-0.613493
615,17806550,5,4,3.0000,3.000000,-1.646603,-2.211368,3.000000,-1.137604,-3.046865,0.978333,0,0.564095,-0.803938,-0.507886,-0.309413
616,17836868,5,4,3.0000,3.000000,-1.096664,2.189167,3.000000,-0.297445,0.131265,2.207649,0,1.150703,-0.682757,-0.681085,-0.264510
617,17844519,5,4,3.0000,3.000000,1.113864,1.313018,3.000000,1.833074,0.682793,0.956267,0,0.562952,-0.798738,-0.396535,-0.452524
618,17979324,5,4,3.0000,3.000000,0.702073,-1.968217,3.000000,1.434905,-2.824700,1.127212,0,0.601750,-0.910738,-0.313796,-0.268493
619,18076144,5,4,3.0000,3.000000,-0.810319,0.315074,3.000000,0.059969,-0.677130,1.319799,0,0.672683,-0.804645,-0.446377,-0.391529
620,18086482,5,4,3.0000,3.000000,-5.541093,-1.789761,3.000000,-5.005848,-2.214147,0.683075,1,0.508429,-0.577171,-0.507358,-0.639891
621,18221871,5,4,3.0000,3.000000,-1.722433,2.245595,3.000000,-1.158568,1.397881,1.018117,0,0.523023,-0.871004,-0.409051,-0.272084
622,18283780,5,4,3.0000,3.000000,1.373303,2.281683,3.000000,2.284028,2.014105,0.949219,0,0.518545,-0.931027,-0.102876,-0.350150
