type,x1,y1,z1,x2,y2,z2
Trace,-22.0,-5.42766027477242,-0.5674393446813677,-22.0,5.354606209499118,-0.24487106274840845
Trace,-22.0,-2.004309405662874,-4.0,-22.0,3.635514606501764,-0.8794471972418885
Trace,-22.0,-3.2768098804190284,-2.963860919485982,-22.0,4.1590010495937,-1.314888368392972
Trace,-22.0,-3.801236668757271,2.427439381806743,-22.0,-0.05952839839943458,2.2037541514094263
Trace,-22.0,-3.875334374502156,-2.8590167890242477,-22.0,1.1987263760089988,-3.508527043426731
Trace,-22.0,-5.5311921199704095,-1.5777429077915277,-22.0,-3.869891479535835,-0.7646375909056875
Trace,-22.0,-5.121284175879297,-3.7516380381382963,-22.0,4.164884661302078,0.6728666737704452
Trace,-22.0,3.114864484408507,2.7218553563863317,-22.0,3.3104333968914275,2.833286590404292
Trace,-22.0,4.488521380573381,-3.999434120162056,-22.0,5.4096868297237295,-2.8888787378947205
Trace,-22.0,2.9329348357532887,1.9224881884894445,-22.0,3.9332100752825427,2.2877640719968673
Trace,-22.0,1.4972762944098579,-4.0,-22.0,5.536317932317106,-1.6875113132376802
Trace,-22.0,-4.478457347770735,1.6471086502709469,-22.0,1.5026100271772846,3.729906532939506
Trace,-22.0,3.1013575932201034,-4.0,-22.0,5.47841493289391,-2.3920652230431525
Trace,-22.0,-5.517261507264868,-2.093523341635444,-22.0,1.9730445992944896,3.5956826583937804
Trace,-22.0,-0.6622199013009509,-0.09267213100417826,-22.0,2.288559480985604,3.442461477531771
Trace,-22.0,-5.544463495242502,-1.884471892431118,-22.0,-4.0134643331209485,-1.7254784731402328
Trace,-22.0,-4.541590251476624,1.549970468177019,-22.0,0.27712443007334286,3.443443525225085
Trace,-22.0,-5.34217950167907,-3.0908275560791094,-22.0,1.6974425973864147,0.12788451051892125
Trace,-22.0,3.4424629997755556,-1.627366167689932,-22.0,5.435512840112421,-0.6021121380572594
Trace,-22.0,1.7770680736270767,1.1204069017032618,-22.0,2.896786462985265,0.31334993258621624
Trace,-22.0,-4.860678141611763,1.059012255320047,-22.0,-4.253023401375694,-0.8339808849734687
Trace,-22.0,-4.423396419770861,-0.7908855775465553,-22.0,-1.4038906728464626,-3.715243517047169
Trace,-22.0,0.9165430570498304,-2.860495567320741,-22.0,2.521200695173956,-4.0
Trace,-22.0,3.009628286459623,-1.3126766863002435,-22.0,2.897145338490439,-3.400430970000936
Trace,-22.0,5.163012157717843,-1.2210237248599463,-22.0,5.47198021455167,-2.4415170203078573
Trace,-22.0,-0.3125184610268132,-0.4511316004811379,-22.0,0.3526566552031342,-3.3054563617994033
Trace,-22.0,2.916191453016041,1.245367874428695,-22.0,4.983311879646406,0.0774755860123888
Trace,-22.0,-4.80416933477311,-0.5628131268098813,-22.0,-4.141663670828316,-1.3365370744230036
Trace,-22.0,-4.153870141281937,-0.7730400530603118,-22.0,-3.166965011128072,-1.8508960153523994
Trace,-19.0,1.7910206576224756,3.4568126555581093,-19.0,1.6516439879602791,3.688459910097871
Trace,-19.0,2.183167990780933,-3.167526035755181,-19.0,2.6872746690188283,-2.0904749736468333
Trace,-19.0,4.509991865463492,-2.1397245699411767,-19.0,4.483974655882655,-1.459721365773565
Trace,-19.0,-2.4274842707669815,-4.0,-19.0,-2.3294523705149777,-3.855523263825614
Trace,-19.0,2.4401761783711313,-1.452173234135079,-19.0,1.7299153439433674,0.4646862445021168
Trace,-19.0,0.20855825602382835,-4.0,-19.0,2.607243674901788,-0.5091442963932096
Trace,-19.0,0.41647302337375913,-4.0,-19.0,3.285673905287622,2.8514497442726143
Trace,-19.0,0.35875851756991023,-2.0137319582036812,-19.0,0.3006650970060824,-0.8667122617099309
