set_id,cx,cy,cz,nx,ny,nz,radius,adoption,radius_status,arc_deg,n_traces,n_faces,residual_m
5,0.0,0.44649847224354744,2.5939624309539795,0.7297249255827734,0.49529843296993853,0.47136079098790057,0.6164460112142393,deterministic_disc,shrinkage,0.0,1,1,2.3794763593792777e-08
1,1.5,-2.9119840264320374,2.7164803743362427,0.3035070780973253,-0.9465424765407974,0.10927393856193798,0.6494252170225384,deterministic_disc,shrinkage,0.0,2,2,2.8825179193663617e-08
1,1.0,2.8920979499816895,0.19358940422534943,0.10918784390034791,-0.9655947308949341,0.23601870775922226,0.5774075521996967,deterministic_disc,shrinkage,0.0,1,1,2.7897423006475508e-08
1,1.0,2.211674451828003,3.432598829269409,0.5517909603379237,-0.7828566540611048,-0.2875103394342604,0.5,deterministic_disc,shrinkage,0.0,1,1,2.4652621621885162e-08
1,1.0,-2.19843590259552,0.00490860641002655,0.44410935027896287,-0.7639623281520074,0.46811157447702795,0.5552426001404452,deterministic_disc,shrinkage,0.0,1,1,4.8656110368189535e-09
1,1.0,5.318582057952881,-2.1325512528419495,0.026763743829843294,0.9568544332202414,-0.28933250014988127,0.5807923082757848,deterministic_disc,shrinkage,0.0,1,1,1.4216171271475548e-07
1,1.6783969304695643,-3.3400592703552987,-2.456727041544218,0.5437536670921389,-0.8377467019027678,-0.05012397604826101,0.8699123541726707,deterministic_disc,determined,232.3,2,2,1.3796443654836692e-08
1,1.0,-0.11709722876548767,0.4126210920512676,0.04992294415127,0.9977937547805482,-0.043764398410174696,0.6416411021828939,deterministic_disc,shrinkage,0.0,1,1,3.1426616929424984e-09
1,1.0,-1.7004722952842712,2.735999584197998,0.741749867703848,-0.592321979946892,0.3145819540805191,0.5,deterministic_disc,shrinkage,0.0,1,1,1.583749276458519e-08
1,1.0,-4.585747241973877,-3.9785690307617188,0.1292666797589619,-0.9907948410926171,0.04019587501659491,0.5,deterministic_disc,shrinkage,0.0,1,1,1.6422816944161488e-07
1,1.4558779248293885,0.16269159098940172,-1.3390976069764295,0.02366704835945065,0.9964806632494007,-0.08041242809408287,0.8930431907770228,deterministic_disc,determined,241.4,2,2,1.8204768215172763e-09
1,1.0,-0.44054630398750305,2.9896979331970215,0.07840235444844502,-0.985586215114483,-0.14990958406068816,0.7026233994194564,deterministic_disc,shrinkage,0.0,1,1,7.72301858770601e-09
1,1.0,3.7444210052490234,-1.400969237089157,0.622712490072746,-0.7388182844442339,-0.25763675451743934,0.8953566471707809,deterministic_disc,shrinkage,0.0,1,1,1.161393554146256e-08
1,1.5,4.251854777336121,-3.8278558254241943,0.1053482591807865,-0.9903511133895077,0.09003564014178224,0.5,deterministic_disc,shrinkage,0.0,2,2,5.4942860411170816e-08
1,1.0,-3.3204071521759033,2.197491228580475,0.19302058470122346,-0.9755312926865579,0.10526989536848227,0.6375998277803939,deterministic_disc,shrinkage,0.0,1,1,4.1948568720273694e-08
1,1.0,0.943612577393651,-1.9346759915351868,0.40726173333771853,-0.6056947453438543,0.683572787654395,0.8049659856236325,deterministic_disc,shrinkage,9.7,2,1,0.03214308694114885
1,1.0,-0.47111547738313675,-1.8107505440711975,0.37250692179665773,-0.8270875928669799,-0.4209093809112405,0.7630645628772039,deterministic_disc,shrinkage,0.0,1,1,5.269740728834228e-09
1,1.0,1.3301962018013,-1.4168086647987366,0.6379284888788568,-0.7464317118560773,-0.1894384929531069,0.5551865170810824,deterministic_disc,shrinkage,0.0,1,1,7.748402830319278e-09
1,2.0,-4.513578017552693,-2.680897374947866,0.12420590752723405,-0.9721642865448732,0.19866930437798896,1.7366729072565603,deterministic_disc,shrinkage,68.9,3,3,6.02965107557868e-08
1,2.122926466670544,1.5784351649280424,0.28434906348213373,0.1636789081973068,-0.9425018815495044,-0.291375047468004,1.4789161971203393,deterministic_disc,determined,253.9,3,3,1.9497483475416354e-08
1,2.0,3.146582285563151,-3.4507654905319214,0.3928808161964572,-0.900076865820862,0.18843115421527212,1.1804132787617125,deterministic_disc,shrinkage,42.0,3,3,1.4883192031061196e-08
1,1.0,-3.950760245323181,2.0708348751068115,0.6787026679971566,-0.7298117447138559,-0.0820823107085748,0.5,deterministic_disc,shrinkage,0.0,1,1,3.0375175071895275e-08
1,1.0,0.0181998573243618,-3.9418747425079346,0.2841947673830955,-0.9585049149270278,0.022397818036574778,0.5,deterministic_disc,shrinkage,0.0,1,1,1.9878485516785247e-09
1,1.0,0.4847017377614975,3.8048983812332153,0.2716745083714104,-0.9604318545475475,0.061348302922828,0.5,deterministic_disc,shrinkage,0.0,1,1,8.824822474172621e-09
1,1.0,-4.839584589004517,-0.0012243986129760742,0.5341240188859844,-0.8408113751471801,0.08802138303953595,1.2140428273297172,deterministic_disc,shrinkage,0.0,1,1,7.774964701741761e-08
1,1.0,-3.0284899473190308,-1.218284398317337,0.15388457124526844,-0.7902949271335246,0.5930880768314915,0.567614824976393,deterministic_disc,shrinkage,0.0,1,1,4.054551981822372e-08
1,1.0,5.022696256637573,-1.5396391153335571,0.02933461774036352,0.9595370876183592,-0.2800500985304307,0.603828744615949,deterministic_disc,shrinkage,0.0,1,1,1.0510044730100568e-07
1,1.0,-4.903646945953369,-2.457764506340027,0.6202694860419944,-0.7659022319141467,0.16929127512701003,0.9730789772265828,deterministic_disc,shrinkage,0.0,1,1,4.7114115934719136e-08
1,1.193814491788305,3.0202493348550363,2.0027957003803274,0.20892846761325928,-0.9465955554358736,-0.24557229047639997,0.9423324863559605,deterministic_disc,determined,204.3,2,2,4.556115276199274e-08
1,1.0,1.5548291206359863,-2.0630987882614136,0.3307848042553024,-0.9248165672399801,0.1878715790965754,0.6768591234742323,deterministic_disc,shrinkage,0.0,1,1,1.1734997213266529e-08
1,1.0,-0.6969837695360184,-0.3041650429368019,0.11726831835581439,-0.8097888363038673,0.5748827550967482,0.8077196086855075,deterministic_disc,shrinkage,0.0,1,1,1.3089391134549289e-08
1,1.0,0.5230232775211334,-3.45816171169281,0.1168097883178242,0.9311088558882952,-0.34553114452902084,0.6692170925215533,deterministic_disc,shrinkage,0.0,1,1,1.5372514313403255e-08
1,1.0,-1.3027006089687347,-1.0230231136083603,0.575466693378023,-0.7021294843580986,-0.4193474359139388,0.8349130060511112,deterministic_disc,shrinkage,0.0,1,1,1.36261548758145e-08
1,1.0,-1.4572412371635437,-3.434126138687134,0.2583200917717697,-0.9277253697312677,-0.26943713282323756,0.5,deterministic_disc,shrinkage,0.0,1,1,3.085413507850228e-08
2,1.0,-4.827467679977417,-3.3251394033432007,0.9040259276505324,-0.3154133015837501,-0.2885334838794845,1.0865561864581141,deterministic_disc,shrinkage,0.0,1,1,2.8248902338356687e-08
2,1.0,-4.194026947021484,0.22027325630187988,0.8694758302113095,-0.4924496646238256,0.03879572773174785,1.5376423315737873,deterministic_disc,shrinkage,0.0,1,1,4.567811936132189e-08
2,1.0,2.715149402618408,2.367079734802246,0.6519876058890983,-0.7224085856558241,-0.23029979838843498,1.280854860634495,deterministic_disc,shrinkage,0.0,1,1,3.501845876014445e-09
2,1.0,2.9914029836654663,0.10665054619312286,0.9431055227511429,0.2051864572976137,0.26163044680990055,1.0008024488615237,deterministic_disc,shrinkage,0.0,1,1,1.3462699876124884e-08
2,1.0,3.476107954978943,-3.620087504386902,0.9273015753119811,-0.32734405628618546,-0.18154243922021382,0.5160849855750876,deterministic_disc,shrinkage,0.0,1,1,3.1352749371323646e-08
2,1.0,3.4428834915161133,0.11566853523254395,0.9520556472352185,-0.13751112129272716,0.27327776361853173,1.0123579779426792,deterministic_disc,shrinkage,0.0,1,1,1.4393180188469985e-08
2,1.0,3.9121224880218506,1.7164987325668335,0.9863061212397412,-0.04146734212015894,-0.15962673567578461,0.7697214583678882,deterministic_disc,shrinkage,0.0,1,1,5.902413613441369e-09
3,1.5,-4.901419520378113,-3.098952293395996,0.10072577950914845,0.9398120101660372,-0.3265083504138093,0.8621505514815115,deterministic_disc,shrinkage,0.0,2,2,4.8189765949780636e-08
3,2.0,-0.9040534744660059,-3.3631327152252197,0.4235344771943204,0.8903659023875181,-0.16693443770952254,1.21066916204115,deterministic_disc,shrinkage,11.5,3,3,1.5094031054578097e-08
3,1.7682511023221057,1.6617957168188302,1.539688341773434,0.7655269029167451,0.5998118756100943,0.2327966382656703,1.3519716324211186,deterministic_disc,determined,210.9,2,2,6.796839347221475e-09
3,1.904143563732288,1.5123906121173807,-2.024332311946957,0.4721857240619185,0.878117556636224,0.07713753119817614,1.389487512591654,deterministic_disc,determined,275.2,3,3,1.808831001447399e-08
3,1.3003590871134376,2.8124832921792304,3.114668626438473,0.5444481999416568,0.6509350233945782,0.5290177245599523,1.0187908940811556,deterministic_disc,determined,145.6,2,2,7.744583154918496e-09
3,1.5,-2.1376532316207886,3.1555160880088806,0.5674967661214986,0.8103534379212074,-0.14585858250689676,0.7957979993146572,deterministic_disc,shrinkage,0.0,2,2,1.0554360341743852e-08
3,1.2730288547595994,-0.7137150776545613,2.079779914246974,0.7663226904956263,0.5800796655697078,0.27614690949579834,1.2186814659656011,deterministic_disc,determined,220.8,2,2,1.2510721530384893e-08
3,1.8322266412044557,0.9793926413789633,0.3491697237241089,0.2832741809126846,0.8916783346211313,0.35307999942723106,0.9389262262303472,deterministic_disc,determined,201.5,2,2,1.4429522303247052e-08
3,2.0,0.569997971256574,3.2637367248535156,0.04501987225533792,0.9983728719140692,-0.03499742459334132,0.9017734914073862,deterministic_disc,shrinkage,50.7,3,3,1.537163236086507e-08
3,2.343419120820574,3.877324847879889,1.3847874353687895,0.3966818011189424,0.7160178741215913,0.5744231476876859,1.069251465777808,deterministic_disc,determined,202.4,4,3,0.046795200787864116
3,2.9307787579529605,1.7598169362673488,1.3250221990661206,0.2402847323233369,0.947423079234814,-0.21131198817276262,2.3638680201750093,deterministic_disc,determined,124.4,3,3,2.9290281823774405e-08
4,2.0,-0.33852114776770276,1.7913550237814586,0.05038260721954255,0.7696672928609878,-0.6364541233975941,3.6764744149217354,orientation_only,lower_bound,22.1,3,3,4.316043160972719e-08
5,1.0,2.1718477606773376,0.054190754890441895,0.8805141310760157,0.24813232926450934,0.40388762316914134,0.5289933658654229,deterministic_disc,shrinkage,0.0,1,1,8.17943299452864e-09
5,1.0,4.355491876602173,0.05908122658729553,0.9555773032657011,0.29160731706348725,0.04286245581491238,0.5,deterministic_disc,shrinkage,0.0,1,1,6.981082130905853e-11
5,1.0,-3.4003430604934692,-1.3500809073448181,0.8697589727938113,0.2997733684331377,0.39198884782976245,0.5,deterministic_disc,shrinkage,0.0,1,1,2.8991902543887063e-09
5,1.0,0.9154452979564667,3.5121570825576782,0.8783366710338282,0.43187904506369534,0.2049516595494737,0.5,deterministic_disc,shrinkage,0.0,1,1,1.4267195477489662e-08
5,1.0,2.760304570198059,2.782757878303528,0.7865037897282103,0.4131422627962525,0.45904821036003973,0.7088982276913014,deterministic_disc,shrinkage,0.0,1,1,3.244302596692348e-08
5,1.0,0.575162747874856,-1.1785051226615906,0.43490329883397894,0.49261761276430516,0.7537818041434272,0.711053340384035,deterministic_disc,shrinkage,0.0,1,1,1.0888895263258305e-08
5,1.0,-1.6867980360984802,-3.846407175064087,0.8516345813874973,0.4048852751258141,0.33284599106979823,0.5,deterministic_disc,shrinkage,0.0,2,1,0.029225181905513906
5,1.0,-0.08641783893108368,-3.447645664215088,0.8898874940397021,0.29502468714730307,0.3479377558204559,0.6110989538042844,deterministic_disc,shrinkage,0.0,1,1,2.3062964548360687e-09
5,1.0,1.710516095161438,0.856698177754879,0.7799273113777204,0.4734700390192728,0.40931590626093256,0.926085274494038,deterministic_disc,shrinkage,48.7,2,1,0.06177464745103445
5,1.0,2.493385910987854,-2.773150324821472,0.8561662483849769,0.40630412331045285,0.3192120212450003,0.5,deterministic_disc,shrinkage,0.0,1,1,6.869918008510029e-09
5,1.0,-3.811784863471985,-2.324947953224182,0.7168400470350458,0.5022502073519013,0.483616662431895,0.7065035913791416,deterministic_disc,shrinkage,0.0,1,1,8.091768173670062e-08
5,1.0,-4.357473969459534,0.8813435137271881,0.9130244912468976,0.22723490152476367,0.33874854673101545,0.5919241980257165,deterministic_disc,shrinkage,0.0,1,1,2.3767033837734224e-08
5,1.0,-0.4339377232827246,2.3062013387680054,0.774329653883906,0.515342647181197,0.367199595740936,0.8616177621786153,deterministic_disc,shrinkage,0.0,1,1,1.3203632128224813e-08
5,1.0,-2.653999924659729,3.0959988832473755,0.7095419109097293,0.4075160886518714,0.5748746943051588,0.5,deterministic_disc,shrinkage,0.0,1,1,5.160114073867299e-09
5,1.0,4.253244876861572,-3.7020095586776733,0.5596093650100286,0.5745099304627758,0.5973070386264749,0.5,deterministic_disc,shrinkage,0.0,1,1,3.4176346043562546e-08
5,1.0,3.108849048614502,2.944528579711914,0.8032420393382953,0.5372077304077351,0.25731319559988924,0.5,deterministic_disc,shrinkage,0.0,1,1,3.387141638141919e-08
5,1.0,0.8244909644126892,1.259907066822052,0.6826996170356036,0.4922770831216886,0.5399856538211384,0.5554435658565009,deterministic_disc,shrinkage,0.0,1,1,1.0918093329277254e-09
5,1.0,-5.364755868911743,-2.7973321676254272,0.8477358533949428,0.00995111804633591,0.5303252757679725,0.5,deterministic_disc,shrinkage,0.0,1,1,2.854260465579485e-08
5,1.0,0.5837103128433228,1.4677318334579468,0.7151805175804122,0.6856804502912061,0.13549593116349615,0.5,deterministic_disc,shrinkage,0.0,1,1,2.514465085340407e-09
5,1.0,3.586460590362549,2.1726009249687195,0.9423973781764544,0.17045130236108139,0.2878081568155359,1.186720990390797,deterministic_disc,shrinkage,0.0,1,1,7.579478537521895e-09
5,1.0,3.8839008808135986,-0.05510890483856201,0.7529811809977331,0.31518032941113033,0.5776510200939234,1.5159776688719737,deterministic_disc,shrinkage,0.0,1,1,2.097458230967888e-09
5,1.0,-1.3858563899993896,-1.503006637096405,0.7084205747176695,0.4716016948573276,0.5251020193489861,0.9755712043449469,deterministic_disc,shrinkage,0.0,1,1,6.56154955309811e-09
5,1.0,-0.15685098990797997,-0.4140917956829071,0.7826205984489789,0.5402135777504189,0.30931260772470054,0.5,deterministic_disc,shrinkage,0.0,1,1,2.0639933719169823e-10
5,1.0,1.5269270539283752,2.0473113656044006,0.7762322419899716,0.3269523081660631,0.5390414591477226,0.5738400136689011,deterministic_disc,shrinkage,0.0,1,1,2.4355196933795675e-08
5,1.0,-3.781969666481018,0.6479496452957392,0.7240455815360715,0.4809544132097606,0.49440959565136583,1.0825750838496888,deterministic_disc,shrinkage,0.0,1,1,9.352733501991267e-09
5,1.0,2.5610544681549072,-2.189290404319763,0.5228762145839149,0.5879101286759006,0.6172213094366412,0.5,deterministic_disc,shrinkage,0.0,1,1,6.41945177888089e-08
5,1.0,3.729349374771118,-2.5869699716567993,0.8514979435430988,0.39760157249898154,0.34185412340384425,0.929355579475704,deterministic_disc,shrinkage,0.0,1,1,1.659502748158977e-08
5,1.0,-5.274782180786133,-0.3611477464437485,0.4892605766567341,0.28743204036231373,0.823411750160682,0.5,deterministic_disc,shrinkage,0.0,1,1,3.0561019922594577e-09
5,1.0,-3.8935463428497314,-0.7006125710904598,0.5812705653112222,0.795875475729283,0.16943068504689437,0.6770798002016244,deterministic_disc,shrinkage,0.0,1,1,9.526689196279448e-08
5,1.0,3.2769938707351685,-3.9259090423583984,0.8112104443985734,0.32921614873174565,0.4832746034222224,0.5,deterministic_disc,shrinkage,0.0,1,1,2.3652748826214564e-08
5,1.0,3.6858930587768555,2.5487873554229736,0.8712127971532447,0.4402149403919097,0.2172534656390242,0.5,deterministic_disc,shrinkage,0.0,1,1,1.23522137107347e-08
1,2.5,-3.5785827040672302,-3.7238561511039734,0.08738203405435514,0.8687139136267614,-0.4875453993176423,0.5,deterministic_disc,shrinkage,0.0,2,2,1.3211315936125399e-08
1,2.0,2.339505434036255,0.859600380063057,0.5678263335646329,-0.8185344976308873,-0.08703178211835794,0.812727881754055,deterministic_disc,shrinkage,0.0,1,1,1.142828682649853e-08
1,2.0,3.7184396982192993,-0.15937043726444244,0.6755345643426328,-0.7127276252531304,0.18887134398696598,0.5390875901345051,deterministic_disc,shrinkage,0.0,1,1,1.010337508222857e-08
1,2.5,1.7358002960681915,-3.6403019428253174,0.37105591951413786,-0.9242306204164711,-0.09008476496113448,0.6132072192641934,deterministic_disc,shrinkage,0.0,2,2,1.854105523423345e-08
1,2.0,1.7125875353813171,-3.8343881368637085,0.1627440760341387,0.9620735106841122,-0.2189267588846603,0.5,deterministic_disc,shrinkage,0.0,1,1,3.373315869927008e-09
1,2.45544609212276,-4.023164989279783,-2.713288019419238,0.32592012161074935,-0.9374557074825117,-0.12228193177120576,1.0743245505733927,deterministic_disc,determined,239.7,3,2,0.023798143200785354
1,2.3333333333333335,-1.2086718380451202,-0.70877306163311,0.5762004687278146,-0.8104890881038525,0.10535871061489258,1.2520597609617752,deterministic_disc,shrinkage,234.5,3,2,0.051109176012176495
1,2.5134348772432458,-1.0043577089273719,-2.960418891481378,0.36107714306715244,-0.6835534589485152,0.6343326930830413,0.8728866499238086,deterministic_disc,determined,253.4,2,2,7.512277146819442e-09
1,2.0,-1.7671913504600525,3.304439425468445,0.5821884948392981,-0.8120243657949737,-0.04090214947925737,0.5,deterministic_disc,shrinkage,0.0,1,1,2.6174530003539867e-08
1,2.0,-4.032636880874634,1.7214706540107727,0.15214663277331955,-0.745813644899748,-0.648547152655143,0.5,deterministic_disc,shrinkage,0.0,1,1,9.861757331128098e-08
1,2.0,2.0771692395210266,-1.7018412351608276,0.82567257502102,-0.3945457080114045,0.4032350222239356,0.5,deterministic_disc,shrinkage,0.0,1,1,7.878837204286776e-09
1,2.0,1.367757797241211,-3.97206974029541,0.00882466889131405,0.9996563867719862,0.024682657979560558,0.5,deterministic_disc,shrinkage,0.0,1,1,4.27204408407891e-09
1,2.0,5.240970849990845,-2.8638720512390137,0.21991822395530153,-0.9649618983409344,0.14312410531635206,0.5055948313084215,deterministic_disc,shrinkage,0.0,1,1,1.3417175803365258e-07
1,2.0,-4.422873020172119,1.5827593207359314,0.23392793840275974,-0.970178974365485,0.06348604046379286,0.5,deterministic_disc,shrinkage,0.0,1,1,4.023333540857174e-08
1,2.470883659770994,-2.2224418526130094,-1.6700113866845778,0.4078435872735401,-0.9130034026284635,0.009401867298472396,0.7720251584413005,deterministic_disc,determined,263.8,2,2,2.241321373914252e-08
1,2.0,-3.9808101654052734,0.39309853315353394,0.28614346024823345,-0.936990109505362,-0.2004281787730893,0.6105526047044468,deterministic_disc,shrinkage,0.0,1,1,7.176446223696579e-08
1,1.9725181678551982,-5.074164881481364,-2.105306593587582,0.6872927829208624,-0.7221653389485087,0.07813996267136347,2.1542129389240263,deterministic_disc,determined,138.0,2,2,1.5556458005966e-08
1,2.0,1.3018656969070435,-0.6180908605456352,0.3148139349034176,-0.8989878102278119,-0.30448826488459346,0.6262529922778795,deterministic_disc,shrinkage,0.0,1,1,2.830654116925348e-08
1,3.0276551236411375,-2.6544063033024385,-0.22279462446571144,0.46552863002411277,-0.8523371014299574,0.23833707255450504,1.2893456275557538,deterministic_disc,determined,177.2,2,2,3.902751577818251e-08
1,2.0,-4.31839656829834,1.4103924632072449,0.6837641574374639,-0.563691971837966,0.46337666955648593,0.5,deterministic_disc,shrinkage,0.0,1,1,1.0937049096596774e-07
1,2.0,1.704172134399414,-3.936686158180237,0.6776239242421201,-0.7307974063972171,0.08222510624991658,0.5,deterministic_disc,shrinkage,0.0,1,1,4.894209453345686e-10
1,2.0,1.804843008518219,-2.543987989425659,0.08249589012523463,0.6974537336021157,0.7118656597960843,0.8974175430441172,deterministic_disc,shrinkage,0.0,1,1,1.4959212467020162e-08
2,2.0,-3.281081795692444,-1.8824115321040154,0.9040259276505324,-0.3154133015837501,-0.2885334838794845,3.409409122981741,deterministic_disc,shrinkage,0.0,1,1,8.460901728694597e-09
2,2.0,1.4195890128612518,0.9956830628216267,0.9410769879998909,-0.24676625274764996,-0.2312585547864903,1.5767444390404601,deterministic_disc,shrinkage,0.0,1,1,1.5485805060066317e-08
2,2.0,0.6248260363936424,1.7140648066997528,0.9032304202601384,-0.3849956655309204,0.18961314679920657,1.359576982753405,deterministic_disc,shrinkage,0.0,1,1,9.61410565236e-09
2,2.0,-2.439303994178772,0.08203423023223877,0.8694758302113095,-0.4924496646238256,0.03879572773174785,1.277123692323919,deterministic_disc,shrinkage,0.0,1,1,3.176043519862946e-08
2,2.0,4.090524077415466,-2.5049297213554382,0.8352796968668552,-0.538342412243225,-0.11178226685015943,1.6076460075563328,deterministic_disc,shrinkage,0.0,1,1,2.341153653243019e-08
2,2.0,-2.719137668609619,-3.7182854413986206,0.9081609333448382,-0.07931461258869821,0.4110388197921666,1.7663707227959489,deterministic_disc,shrinkage,0.0,1,1,2.647596300841366e-08
2,2.0,-0.9097719490528107,-1.3359492123126984,0.9057101690524857,-0.33562654565140665,0.2589283907357824,0.9096781481072445,deterministic_disc,shrinkage,0.0,1,1,7.212208659247282e-09
2,2.0,-0.15570557117462158,-3.89335560798645,0.9552644993240239,-0.29553839273501703,0.011260317527710352,0.5,deterministic_disc,shrinkage,0.0,1,1,6.579181577754804e-10
2,2.0,1.6607505679130554,-3.8506078720092773,0.9646776289847692,-0.2562328867441056,-0.06117008980789891,0.5,deterministic_disc,shrinkage,0.0,1,1,4.038463774156904e-09
2,2.0,-0.5793910920619965,-3.8863309621810913,0.8798709485653261,-0.4751373813361255,-0.008460657645993222,0.5,deterministic_disc,shrinkage,0.0,1,1,3.3140368129815336e-09
3,2.5,3.8748281002044678,1.4317549066618085,0.7012240144115314,0.6653187616698724,0.25619490038375886,1.7649721057266616,deterministic_disc,shrinkage,0.0,2,2,4.779624904630612e-08
3,2.0,2.541180968284607,-3.638065218925476,0.6798004687719595,0.7046677060435371,0.20326029301554066,0.5,deterministic_disc,shrinkage,0.0,1,1,3.012962936095396e-08
3,2.5,5.3404117822647095,-1.0569937378168106,0.2903185528841323,0.6910276099622447,0.6619637302157357,0.579128650160395,deterministic_disc,shrinkage,0.0,2,2,3.604571141142642e-08
3,2.0,0.17358039692044258,3.5802260637283325,0.7843461093136311,0.5280324854709522,-0.3255501114912086,0.5,deterministic_disc,shrinkage,0.0,1,1,8.043113128488268e-09
3,2.0,-3.641003727912903,2.5187710523605347,0.6833617630541243,0.7190217316113258,-0.12658771767517343,0.5,deterministic_disc,shrinkage,0.0,1,1,4.666122383164449e-08
3,3.1802649347266203,-4.396462820009476,-2.7225699258378264,0.00316217682106534,-0.7850237257784771,-0.6194576261558419,1.4529335393664478,deterministic_disc,determined,165.7,2,2,2.1393879341551965e-08
3,2.8530156137922558,0.9281798053240357,1.5640587504736911,0.41162747663332405,0.7889745046183713,0.456160116124457,1.1060183662656096,deterministic_disc,determined,196.8,2,2,1.4760903752532574e-08
3,2.0,-2.8205032348632812,-1.4131401181221008,0.9095713481189861,0.20522357489555954,-0.3613353663677236,0.5214334460847384,deterministic_disc,shrinkage,0.0,1,1,1.345061483100562e-08
3,2.2066056815402257,-1.206142416721401,-0.28311427012036605,0.34086734705175686,0.8656044025989974,0.3667948608079588,0.9017867294899872,deterministic_disc,determined,208.2,2,2,9.562468506807953e-09
3,2.4277603127143195,-3.337358242945689,-0.11706598944259258,0.7293599838185647,0.34759083946430075,0.589249202226601,1.2783613128236428,deterministic_disc,determined,238.6,2,2,1.5068867734807108e-08
3,2.7714118791864255,-0.8834986671398302,-2.5469979861668404,0.6073416508087105,0.6803379947490011,0.41021498277593244,1.0561752149166057,deterministic_disc,determined,211.6,2,2,1.4167529608971206e-08
3,2.0,2.224092721939087,3.3253480195999146,0.9241659407271625,0.322721324140486,0.2043728478660758,0.5,deterministic_disc,shrinkage,0.0,1,1,9.578730450482677e-09
3,2.0,-4.768714904785156,-3.5613553524017334,0.7332236196366548,0.6797446632274186,0.01817460923281395,0.5118295029063834,deterministic_disc,shrinkage,0.0,1,1,4.5260302774967854e-08
3,2.2025361111391106,-2.025742327523987,0.943766816740258,0.23405260331483418,0.9658275202999214,-0.11133992955294163,0.9278892108860136,deterministic_disc,determined,205.9,2,2,4.840730878249795e-08
3,2.0,-0.9648204743862152,-0.00905376672744751,0.827443380634648,0.4837979191443817,0.28509125780260525,1.0081978089608732,deterministic_disc,shrinkage,0.0,1,1,1.0633892249562118e-08
4,2.0,-1.9040948748588562,3.3550387620925903,0.8291874517891122,-0.25625452368225654,0.4967713648026209,1.147753339245419,orientation_only,lower_bound,0.0,1,1,2.550759262959466e-10
4,2.5,-3.24510258436203,2.8094741106033325,0.04103863650583758,-0.5958479028471703,0.8020480702466473,0.9281660018496478,orientation_only,lower_bound,0.0,2,2,4.3973116057246804e-08
4,2.5,-4.168324112892151,-2.2326373159885406,0.010690462062153091,0.4002034895615468,-0.9163639456916987,1.7820873064866278,orientation_only,lower_bound,0.0,2,2,2.849207945935657e-08
5,2.0,0.3084048628807068,-1.1469447910785675,0.5943235818429369,0.8005282368310714,-0.07703260414602364,0.5859968826529701,deterministic_disc,shrinkage,0.0,1,1,5.70112074506565e-09
5,2.0,-3.67051362991333,0.4855574555695057,0.6724226282659934,0.4906008401426006,0.5542189320541371,0.6966594350935255,deterministic_disc,shrinkage,0.0,1,1,2.2245150656542483e-08
5,2.0,-0.8883310556411743,-1.534344494342804,0.6053173648291853,0.6745962022957455,0.4225054457452691,0.5,deterministic_disc,shrinkage,0.0,1,1,4.152806165421252e-09
5,2.0,-0.8873483836650848,1.8916915655136108,0.8439886042396273,0.3770884306026511,0.381428304428598,0.5,deterministic_disc,shrinkage,0.0,1,1,2.801886732840635e-09
5,2.0,-1.8817132711410522,0.46535322070121765,0.7421174450168851,0.5032240616004535,0.44274963763729225,0.5621212768084103,deterministic_disc,shrinkage,0.0,1,1,1.246772516495902e-08
5,2.0,2.5551023483276367,-2.5254997611045837,0.6287712951828329,0.5824185518102815,0.5152041234902118,0.973299700691528,deterministic_disc,shrinkage,0.0,1,1,3.745522944611076e-09
5,2.6666666666666665,1.1005092884103458,2.9131752451260886,0.6280535667365347,0.5600730689070911,0.5402470497786269,0.8068834748569652,deterministic_disc,shrinkage,231.6,3,2,0.018679481281366088
5,2.0,-2.67962384223938,0.13407285511493683,0.7193361576014214,0.38124823863060636,0.5806937858357736,0.8599998523653325,deterministic_disc,shrinkage,0.0,1,1,1.6495806617098093e-08
5,2.0,-4.118550062179565,-1.6864013075828552,0.7855475552076917,0.21055540461624409,0.5818775301505535,0.5430245095966275,deterministic_disc,shrinkage,0.0,1,1,7.800107226605813e-09
5,2.0,-3.320705533027649,-3.3081365823745728,0.8423267167367631,0.3955984190976318,0.36604315739939647,0.6432480987773923,deterministic_disc,shrinkage,0.0,1,1,2.31192492044146e-08
5,2.430696724364976,4.269316706597654,-2.421971285686454,0.567319438758003,0.6760309284309896,0.4702455084443007,0.6961281353425556,deterministic_disc,determined,228.0,2,2,1.1136172626831448e-08
5,2.0,-1.0012333393096924,-1.0388635247945786,0.8903114164210394,0.4252992553476395,0.16268412704104243,0.8444067918135794,deterministic_disc,shrinkage,0.0,1,1,6.50114516831166e-09
5,2.0,-0.3621817082166672,1.3106236457824707,0.49927258212029435,0.8233749224347627,0.26977884618420805,0.8072265921277959,deterministic_disc,shrinkage,0.0,1,1,7.802656485608187e-10
5,2.0,-4.983887195587158,0.5915632247924805,0.7010220779213233,0.37118192945601974,0.6089269426722524,0.5,deterministic_disc,shrinkage,0.0,1,1,3.975081537312568e-09
5,2.0,0.6450221538543701,-1.193921834230423,0.7198242057654011,0.6776311499761013,0.15056273568275816,0.6591465359019856,deterministic_disc,shrinkage,0.0,1,1,9.737848896764322e-09
5,2.0,-4.847838401794434,-0.734523594379425,0.82192504953614,0.5294273530949233,0.21010923525613343,0.5,deterministic_disc,shrinkage,0.0,1,1,4.575812825793749e-08
